StartDate;EndDate;Status;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;DistributionChannel;UserLanguage;consent;dilemma;chicken;offer;respond;public;attention1;risk1;willingness_negRec1;willingness_negRec2;willingness_altruism1;description_posRec1;description_negRec3;description_attention2;description_trust;risk160;risk80;risk40;risk60;risk70;risk50;risk20;risk30;risk10;risk120;risk100;risk90;risk110;risk140;risk150;risk130;risk240;risk200;risk180;risk190;risk170;risk220;risk230;risk210;risk280;risk260;risk270;risk250;risk300;risk290;risk310;posRec2;altruism2;gender;age;valCode
31-5-2018 11:14;31-5-2018 11:25;IP Address;100;690;TRUE;31-5-2018 11:25;R_1NtDV6TZA1bQr5R;anonymous;EN;agree;Cooperate;Dare;10 dollars;10 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:27;31-5-2018 11:30;IP Address;100;197;TRUE;31-5-2018 11:30;R_vObLJURiT57Jrs5;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;2 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:34;31-5-2018 11:35;IP Address;100;88;TRUE;31-5-2018 11:35;R_2EFUC7azyTPw840;anonymous;EN;agree;Cooperate;Chicken;1 dollar;1 dollar;1 dollar;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:36;31-5-2018 11:45;IP Address;100;539;TRUE;31-5-2018 11:45;R_33scAzhj0q6jkUK;anonymous;EN;agree;Cooperate;Chicken;5 dollars;1 dollar;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:45;31-5-2018 11:47;IP Address;100;116;TRUE;31-5-2018 11:47;R_9EO7y1fNVkrRPX3;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;6 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 11:47;31-5-2018 11:48;IP Address;100;87;TRUE;31-5-2018 11:48;R_bPBSn4Y7QcYHmUh;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:02;31-5-2018 12:05;IP Address;100;196;TRUE;31-5-2018 12:05;R_2Wvgtaol5YbkedC;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;1 dollar;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:16;31-5-2018 12:19;IP Address;100;180;TRUE;31-5-2018 12:19;R_ZDZUpeZpjF4IMeZ;anonymous;EN;agree;Cooperate;Dare;2 dollars;4 dollars;2 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:19;31-5-2018 12:21;IP Address;100;139;TRUE;31-5-2018 12:21;R_A4FtdwrNSbcn1zX;anonymous;EN;agree;Cooperate;Chicken;1 dollar;2 dollars;1 dollar;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:21;31-5-2018 12:21;IP Address;100;51;TRUE;31-5-2018 12:21;R_1nQ6pj1rQN3NVc0;anonymous;EN;agree;Cooperate;Chicken;3 dollars;8 dollars;6 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:21;31-5-2018 12:22;IP Address;100;14;TRUE;31-5-2018 12:22;R_tEY8UIVERSwhrVL;anonymous;EN;agree;Cooperate;Dare;1 dollar;1 dollar;2 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:25;31-5-2018 12:26;IP Address;100;28;TRUE;31-5-2018 12:26;R_r39Gjpi7fKekHcd;anonymous;EN;agree;Cooperate;Chicken;2 dollars;1 dollar;3 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:26;31-5-2018 12:29;IP Address;100;151;TRUE;31-5-2018 12:29;R_1i4EML4PdT98AH4;anonymous;EN;agree;Cooperate;Chicken;3 dollars;4 dollars;0 dollars;6 dollars;5;5;6;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:35;31-5-2018 12:37;IP Address;100;116;TRUE;31-5-2018 12:37;R_3PM0nfFqIvNCIw9;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;10 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:38;31-5-2018 12:42;IP Address;100;273;TRUE;31-5-2018 12:43;R_1oc2uXfgPVYGJ5j;anonymous;EN;agree;Cooperate;Chicken;3 dollars;5 dollars;0 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 12:57;31-5-2018 12:59;IP Address;100;148;TRUE;31-5-2018 12:59;R_2dFqHCd3nVBQTw5;anonymous;EN;agree;Cooperate;Chicken;1 dollar;6 dollars;0 dollars;1 dollar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:36;31-5-2018 13:36;IP Address;100;34;TRUE;31-5-2018 13:36;R_3OjZmYOc7cqxUwq;anonymous;EN;agree;Cooperate;Dare;3 dollars;2 dollars;3 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:39;31-5-2018 13:49;IP Address;100;643;TRUE;31-5-2018 13:49;R_XiFFyj2WyLroTJf;anonymous;EN;agree;Cooperate;Chicken;3 dollars;2 dollars;3 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:29;31-5-2018 13:50;IP Address;100;1299;TRUE;31-5-2018 13:50;R_w4O2p11q1MEZ0LD;anonymous;EN;agree;Cooperate;Chicken;2 dollars;3 dollars;7 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:52;31-5-2018 13:52;IP Address;100;50;TRUE;31-5-2018 13:52;R_3h4LXNad2DCAFa1;anonymous;EN;agree;Cooperate;Chicken;4 dollars;4 dollars;3 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:53;31-5-2018 13:54;IP Address;100;104;TRUE;31-5-2018 13:54;R_2S69n0NZOsMRgsB;anonymous;EN;agree;Cooperate;Chicken;2 dollars;10 dollars;10 dollars;10 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:53;31-5-2018 13:56;IP Address;100;164;TRUE;31-5-2018 13:56;R_9God1EEksVZaeEp;anonymous;EN;agree;Cooperate;Dare;3 dollars;4 dollars;5 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 13:54;31-5-2018 14:12;IP Address;100;1039;TRUE;31-5-2018 14:12;R_2VPAsTEIl3H3qes;anonymous;EN;agree;Cooperate;Dare;3 dollars;3 dollars;10 dollars;6 dollars;10;3;5;8;3;5;7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 14:20;31-5-2018 14:21;IP Address;100;62;TRUE;31-5-2018 14:21;R_ebzbHsy3ntIavZf;anonymous;EN;agree;Cooperate;Chicken;5 dollars;5 dollars;1 dollar;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 14:21;31-5-2018 14:24;IP Address;100;181;TRUE;31-5-2018 14:24;R_2wKtuDdYR1OAKIX;anonymous;EN;agree;Defect;Chicken;3 dollars;7 dollars;10 dollars;6 dollars;9;5;3;8;7;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 14:38;31-5-2018 14:41;IP Address;100;183;TRUE;31-5-2018 14:41;R_Tp8cx9Fb2zmAKs1;anonymous;EN;agree;Cooperate;Chicken;3 dollars;3 dollars;3 dollars;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 14:39;31-5-2018 14:49;IP Address;100;581;TRUE;31-5-2018 14:49;R_1kFTMRE9o8w7EJ6;anonymous;EN;agree;Cooperate;Dare;7 dollars;4 dollars;8 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 14:50;31-5-2018 14:53;IP Address;100;194;TRUE;31-5-2018 14:53;R_3QYlQzeGs6hLGtA;anonymous;EN;agree;Cooperate;Chicken;3 dollars;2 dollars;1 dollar;3 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 14:54;31-5-2018 14:55;IP Address;100;64;TRUE;31-5-2018 14:55;R_eqWVFQyRxiTD4Yh;anonymous;EN;agree;Cooperate;Chicken;6 dollars;3 dollars;3 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 15:17;31-5-2018 15:22;IP Address;100;277;TRUE;31-5-2018 15:22;R_qwSdrEolGtRJgo9;anonymous;EN;agree;Defect;Chicken;5 dollars;1 dollar;3 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-5-2018 15:25;31-5-2018 15:31;IP Address;100;397;TRUE;31-5-2018 15:31;R_2xyqvFHws6Q3IDN;anonymous;EN;agree;Cooperate;Dare;3 dollars;5 dollars;10 dollars;5 dollars;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
