HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Answer.surveycode;Approve;Reject
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3TXWC2NHN1ULDG154DV5QGEER10S9Y;A20SXG1DHDIDI7;Submitted;Thu May 31 09:39:33 PDT 2018;Thu May 31 09:50:50 PDT 2018;Sun Jun 03 09:50:50 PDT 2018;;;;677;0% (0/0);0% (0/0);0% (0/0);190742333;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3DQQ64TANIPZCKYL57139VHE2JFPW8;A1PLKT0OSX7AHC;Submitted;Thu May 31 12:43:29 PDT 2018;Thu May 31 12:54:46 PDT 2018;Sun Jun 03 12:54:46 PDT 2018;;;;677;0% (0/0);0% (0/0);0% (0/0);24972207;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3DBQWDE4Y825WG7OTR12F6Z6I6C5NB;A13FUEPWBCLBUY;Submitted;Thu May 31 09:50:53 PDT 2018;Thu May 31 10:02:17 PDT 2018;Sun Jun 03 10:02:17 PDT 2018;;;;684;0% (0/0);0% (0/0);0% (0/0);112858861;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3SPJ03342377FEQNPVE7XWGI4R7YJC;A3MYTEE8WSEQ2Z;Submitted;Thu May 31 09:37:00 PDT 2018;Thu May 31 09:48:31 PDT 2018;Sun Jun 03 09:48:31 PDT 2018;;;;691;0% (0/0);0% (0/0);0% (0/0);686337943;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3K4J6M3CXGXWSU2J1JFOXX6V98OGAH;A3CF8ULBSE8MTL;Submitted;Thu May 31 09:37:07 PDT 2018;Thu May 31 09:48:41 PDT 2018;Sun Jun 03 09:48:41 PDT 2018;;;;694;0% (0/0);0% (0/0);0% (0/0);892666368;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3PPTZCWALSOO6R45G70Z8416OG7QZQ;A3OV174HQJIJK8;Submitted;Thu May 31 09:54:30 PDT 2018;Thu May 31 10:06:07 PDT 2018;Sun Jun 03 10:06:07 PDT 2018;;;;697;0% (0/0);0% (0/0);0% (0/0);474549492;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3A7Y0R2P2QSIF90DKZS5EI992LEJXS;A1UTT7EVKOIR6U;Submitted;Thu May 31 09:38:10 PDT 2018;Thu May 31 09:49:51 PDT 2018;Sun Jun 03 09:49:51 PDT 2018;;;;701;0% (0/0);0% (0/0);0% (0/0);856918400;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;324G5B4FB5CHYOT0GEE12EHP1JT077;A2NL38BFEE3BVY;Submitted;Thu May 31 09:37:55 PDT 2018;Thu May 31 09:49:43 PDT 2018;Sun Jun 03 09:49:43 PDT 2018;;;;708;0% (0/0);0% (0/0);0% (0/0);281069871;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3VSOLARPKDDHTZGQEYU4I862ZL139H;A167SYXGXFU7C8;Submitted;Thu May 31 09:37:23 PDT 2018;Thu May 31 09:49:19 PDT 2018;Sun Jun 03 09:49:19 PDT 2018;;;;716;0% (0/0);0% (0/0);0% (0/0);677295583;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3BF51CHDTXEERDZCTN0DTR6JFOO0HC;A2H5V1V8QIY8Y7;Submitted;Thu May 31 14:33:23 PDT 2018;Thu May 31 14:45:20 PDT 2018;Sun Jun 03 14:45:20 PDT 2018;;;;717;0% (0/0);0% (0/0);0% (0/0);38935293;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3ZDAD0O1T3HCTCWIWT69GOWI0NDXTJ;AOIK8K4X34LGR;Submitted;Thu May 31 10:25:51 PDT 2018;Thu May 31 10:38:02 PDT 2018;Sun Jun 03 10:38:02 PDT 2018;;;;731;0% (0/0);0% (0/0);0% (0/0);512389683;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3H7Z272LX9BJ1QMM1TU10K0Y4BAPLC;AG7WQ3TB100SO;Submitted;Thu May 31 09:39:12 PDT 2018;Thu May 31 09:51:30 PDT 2018;Sun Jun 03 09:51:30 PDT 2018;;;;738;0% (0/0);0% (0/0);0% (0/0);307452522;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;35H6S234SC4XPV1WUAFLDVDKNGK56Y;A13UMY3NL33676;Submitted;Thu May 31 09:36:51 PDT 2018;Thu May 31 09:49:22 PDT 2018;Sun Jun 03 09:49:22 PDT 2018;;;;751;0% (0/0);0% (0/0);0% (0/0);41020534;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;378XPAWRUEHAOL8ER7FRI9JBOLGAI3;AO9GTGLE599GB;Submitted;Thu May 31 09:37:02 PDT 2018;Thu May 31 09:49:34 PDT 2018;Sun Jun 03 09:49:34 PDT 2018;;;;752;0% (0/0);0% (0/0);0% (0/0);935055856;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3E4GGUZ1TAVCPD3YEV7OP7FQ41DK2H;A7204W9E8IR1R;Submitted;Thu May 31 09:38:03 PDT 2018;Thu May 31 09:50:36 PDT 2018;Sun Jun 03 09:50:36 PDT 2018;;;;753;0% (0/0);0% (0/0);0% (0/0);44005649;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3RWE2M8QWJE619LNWLVQYB3F1Y4N0B;A241PV6A122I5X;Submitted;Thu May 31 10:12:59 PDT 2018;Thu May 31 10:25:34 PDT 2018;Sun Jun 03 10:25:34 PDT 2018;;;;755;0% (0/0);0% (0/0);0% (0/0);299665323;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;34Z02EIMIUH4WMQ7THH27A97QHD0TE;APHNYDGTCRN3O;Submitted;Thu May 31 11:19:28 PDT 2018;Thu May 31 11:32:13 PDT 2018;Sun Jun 03 11:32:13 PDT 2018;;;;765;0% (0/0);0% (0/0);0% (0/0);633143296;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;39KFRKBFIPZLGPHK586C5SX43LJOYN;A1ZTSCPETU3UJW;Submitted;Thu May 31 09:42:06 PDT 2018;Thu May 31 09:54:56 PDT 2018;Sun Jun 03 09:54:56 PDT 2018;;;;770;0% (0/0);0% (0/0);0% (0/0);216364363;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3TESA3PJ33EXM57U9P3OJTLSZBRMMH;A29VPSFOR6OO5H;Submitted;Thu May 31 09:48:18 PDT 2018;Thu May 31 10:01:09 PDT 2018;Sun Jun 03 10:01:09 PDT 2018;;;;771;0% (0/0);0% (0/0);0% (0/0);302410443;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;35LDD5557C82WH7RODQ84GTOA6UMKA;A24Z9RP5YZZ2TY;Submitted;Thu May 31 09:38:42 PDT 2018;Thu May 31 09:51:38 PDT 2018;Sun Jun 03 09:51:38 PDT 2018;;;;776;0% (0/0);0% (0/0);0% (0/0);258521931;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;30OG32W0SWF5SZ0H4SU5J05JVZGENQ;AH31QLJ57XC8W;Submitted;Thu May 31 10:20:19 PDT 2018;Thu May 31 10:33:26 PDT 2018;Sun Jun 03 10:33:26 PDT 2018;;;;787;0% (0/0);0% (0/0);0% (0/0);992570526;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;33L7PJKHCI2MEBVAOLUH0PFP9E18TJ;A1DCKRRPA4AWVD;Submitted;Thu May 31 10:05:00 PDT 2018;Thu May 31 10:18:16 PDT 2018;Sun Jun 03 10:18:16 PDT 2018;;;;796;0% (0/0);0% (0/0);0% (0/0);664754018;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3J4Q2Z4UT07KCWZ05KGS907O7F0WQ5;A1KAIOBTXQ77A6;Submitted;Thu May 31 12:38:28 PDT 2018;Thu May 31 12:51:44 PDT 2018;Sun Jun 03 12:51:44 PDT 2018;;;;796;0% (0/0);0% (0/0);0% (0/0);219786040;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3GA6AFUKOQSA85Y9CAIWVP4QIY93H7;ASBCU0AE1U4XE;Submitted;Thu May 31 09:37:56 PDT 2018;Thu May 31 09:51:47 PDT 2018;Sun Jun 03 09:51:47 PDT 2018;;;;831;0% (0/0);0% (0/0);0% (0/0);952587757;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3PIWWX1FJLAHKPVO3VD4N91UROYJJ5;A30CGO77OY7WP0;Submitted;Thu May 31 12:20:16 PDT 2018;Thu May 31 12:34:11 PDT 2018;Sun Jun 03 12:34:11 PDT 2018;;;;835;0% (0/0);0% (0/0);0% (0/0);284567053;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3H0W84IWBM6Q7XS9XZBMSKATWW9ERI;A38TZK07ON180S;Submitted;Thu May 31 10:36:37 PDT 2018;Thu May 31 10:50:42 PDT 2018;Sun Jun 03 10:50:42 PDT 2018;;;;845;0% (0/0);0% (0/0);0% (0/0);302833698;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;37W3JXSD68CTLYQMWUXMMMAQ6NNWYC;A1JLQNPXN3NHVP;Submitted;Thu May 31 10:13:25 PDT 2018;Thu May 31 10:27:35 PDT 2018;Sun Jun 03 10:27:35 PDT 2018;;;;850;0% (0/0);0% (0/0);0% (0/0);405558225;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3U4J9857OGFIIBWAEUBQMVD8SNQB74;A3B5UFOTPU1TQJ;Submitted;Thu May 31 09:37:55 PDT 2018;Thu May 31 09:52:10 PDT 2018;Sun Jun 03 09:52:10 PDT 2018;;;;855;0% (0/0);0% (0/0);0% (0/0);287754855;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3OVR4I9USRN83UGGVEA9E8OXNL14QP;A1OIBI3PWS4R5K;Submitted;Thu May 31 09:43:12 PDT 2018;Thu May 31 09:57:28 PDT 2018;Sun Jun 03 09:57:28 PDT 2018;;;;856;0% (0/0);0% (0/0);0% (0/0);744317933;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3M1CVSFP629N5JWX4FK0RBAXFWTQAK;A1EP1BT7SH6S1C;Submitted;Thu May 31 11:54:23 PDT 2018;Thu May 31 12:08:41 PDT 2018;Sun Jun 03 12:08:41 PDT 2018;;;;858;0% (0/0);0% (0/0);0% (0/0);824309535;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3300DTYQT4LQVWD9KKMMNU0O0BXQEL;A1IS0218RVG60K;Submitted;Thu May 31 12:53:25 PDT 2018;Thu May 31 13:07:49 PDT 2018;Sun Jun 03 13:07:49 PDT 2018;;;;864;0% (0/0);0% (0/0);0% (0/0);120801464;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;3P1L2B7AD3T1GQALMTHMBKV8U6MLOZ;A1P3I7YCWXF9YG;Submitted;Thu May 31 10:21:22 PDT 2018;Thu May 31 10:35:48 PDT 2018;Sun Jun 03 10:35:48 PDT 2018;;;;866;0% (0/0);0% (0/0);0% (0/0);469084563;;
3Z8UJEJOC0HF6FJWNWP3TOAH5IM93X;33SOUKKDKY4SNZVYX0ME6EAUDMVX1G;A survey about your decisions made in 'games' and your preferences (+- 12 min).;The purpose of the study is to understand human decision-making in simple games. The study is conducted for a research graduation project at Tilburg University. The survey consists out of 6 games and basic questions about your preferences and demographics;games, preferences, tilburg university, survey, Jeroen van Buren;$0.60;Thu May 31 09:36:00 PDT 2018;182;BatchId:3252931;OriginalHitTemplateId:920937340;;"1800""";259200;Thu Jun 07 09:36:00 PDT 2018;35K3O9HUADHT47N064BSBVWAT8MFEC;A18SI5095GGGWT;Submitted;Thu May 31 09:36:25 PDT 2018;Thu May 31 09:50:58 PDT 2018;Sun Jun 03 09:50:58 PDT 2018;;;;873;0% (0/0);0% (0/0);0% (0/0);208023524;;
